review_id,business_id,user_id,stars,text,date
R4690,B162,U436,3,Decent price.,2021-03-26
R4691,B234,U358,3,Average food.,2025-02-17
R4692,B295,U227,2,Rude staff. Never again.,2020-07-24
R4693,B276,U378,5,Delicious. Great food!,2022-08-06
R4694,B253,U16,4,Loved it. Loved it.,2020-01-25
R4695,B207,U442,2,Terrible experience. Terrible experience.,2025-01-03
R4696,B230,U388,4,Loved it. Amazing service.,2025-11-19
R4697,B278,U353,4,Great food! Great food!,2021-08-26
R4698,B186,U402,4,Great food! Will come again.,2024-11-12
R4699,B207,U404,3,It was okay.,2025-12-20
R4700,B154,U369,3,It was okay.,2021-06-11
R4701,B279,U407,1,Waste of money. Terrible experience.,2024-11-10
R4702,B284,U82,5,Loved it. Loved it.,2020-09-27
R4703,B261,U343,5,Amazing service. Delicious.,2024-09-16
R4704,B197,U268,2,Cold food. Waste of money.,2020-03-06
R4705,B267,U319,5,Loved it. Delicious.,2020-06-13
R4706,B144,U260,4,Will come again. Great food!,2023-08-01
R4707,B273,U307,3,It was okay.,2020-01-22
R4708,B221,U454,3,Not bad but not great.,2021-07-12
R4709,B156,U186,4,Loved it. Great food!,2025-09-09
R4710,B288,U208,2,Never again. Rude staff.,2023-10-04
R4711,B209,U77,4,Amazing service. Will come again.,2022-09-08
R4712,B237,U339,4,Loved it. Loved it.,2020-06-10
R4713,B234,U193,2,Rude staff. Never again.,2025-01-18
R4714,B126,U28,5,Great food! Will come again.,2023-04-08
R4715,B245,U439,5,Will come again. Delicious.,2024-09-15
R4716,B197,U403,2,Never again. Cold food.,2020-10-25
R4717,B217,U65,2,Never again. Rude staff.,2020-01-09
R4718,B200,U476,3,It was okay.,2020-07-09
R4719,B242,U456,2,Never again. Terrible experience.,2024-09-24
R4720,B268,U321,5,Great food! Loved it.,2025-05-28
R4721,B111,U486,4,Amazing service. Delicious.,2023-08-08
R4722,B151,U100,3,Slightly delayed.,2023-12-25
R4723,B292,U271,3,Average food.,2025-02-13
R4724,B195,U80,4,Loved it. Amazing service.,2025-02-05
R4725,B251,U348,4,Will come again. Delicious.,2022-12-06
R4726,B270,U331,4,Delicious. Delicious.,2025-11-24
R4727,B168,U153,4,Loved it. Will come again.,2021-01-08
R4728,B221,U388,3,Decent price.,2025-03-12
R4729,B260,U110,2,Never again. Waste of money.,2020-05-25
R4730,B183,U43,3,Not bad but not great.,2023-01-27
R4731,B289,U150,3,Decent price.,2025-07-06
R4732,B129,U485,3,Not bad but not great.,2022-05-28
R4733,B257,U207,5,Great food! Amazing service.,2021-12-22
R4734,B169,U279,1,Cold food. Cold food.,2025-03-10
R4735,B112,U343,5,Amazing service. Great food!,2020-08-13
R4736,B214,U406,2,Cold food. Waste of money.,2022-05-17
R4737,B254,U259,5,Delicious. Delicious.,2020-04-24
R4738,B197,U124,2,Terrible experience. Cold food.,2024-12-17
R4739,B108,U426,2,Never again. Rude staff.,2022-06-24
R4740,B276,U313,5,Amazing service. Will come again.,2025-01-22
R4741,B274,U149,5,Loved it. Great food!,2025-11-02
R4742,B265,U105,1,Cold food. Rude staff.,2021-04-25
R4743,B125,U425,2,Cold food. Rude staff.,2024-05-19
R4744,B136,U203,2,Cold food. Terrible experience.,2025-04-26
R4745,B134,U47,5,Amazing service. Great food!,2020-12-20
R4746,B293,U239,5,Will come again. Delicious.,2025-02-18
R4747,B278,U500,4,Great food! Delicious.,2021-04-19
R4748,B263,U253,4,Great food! Amazing service.,2021-03-13
R4749,B262,U21,5,Loved it. Amazing service.,2023-01-24
R4750,B224,U471,2,Terrible experience. Terrible experience.,2024-09-16
R4751,B294,U200,3,Not bad but not great.,2020-08-17
R4752,B198,U369,5,Will come again. Delicious.,2024-01-01
R4753,B286,U421,4,Amazing service. Amazing service.,2020-01-19
R4754,B173,U399,2,Terrible experience. Cold food.,2023-02-18
R4755,B156,U269,4,Amazing service. Delicious.,2020-04-23
R4756,B112,U242,4,Will come again. Loved it.,2025-12-16
R4757,B104,U422,1,Cold food. Cold food.,2024-02-24
R4758,B220,U470,3,Decent price.,2020-10-22
R4759,B240,U189,2,Rude staff. Waste of money.,2024-06-05
R4760,B294,U160,4,Great food! Great food!,2024-02-26
R4761,B203,U328,2,Terrible experience. Never again.,2024-05-04
R4762,B255,U116,5,Delicious. Loved it.,2021-07-17
R4763,B234,U430,2,Waste of money. Cold food.,2020-10-05
R4764,B193,U100,3,Decent price.,2021-12-06
R4765,B255,U309,5,Amazing service. Delicious.,2024-03-03
R4766,B150,U232,3,Average food.,2022-06-11
R4767,B142,U48,2,Waste of money. Terrible experience.,2022-01-23
R4768,B164,U67,3,Not bad but not great.,2024-09-14
R4769,B165,U323,4,Great food! Loved it.,2020-06-08
R4770,B137,U220,5,Will come again. Will come again.,2023-12-02
R4771,B280,U60,4,Delicious. Great food!,2025-03-14
R4772,B258,U484,2,Terrible experience. Terrible experience.,2021-01-17
R4773,B282,U185,3,Average food.,2023-07-20
R4774,B147,U198,2,Terrible experience. Terrible experience.,2021-11-15
R4775,B205,U165,3,It was okay.,2025-04-04
R4776,B257,U131,5,Amazing service. Amazing service.,2022-06-02
R4777,B207,U261,3,Decent price.,2024-03-14
R4778,B248,U249,5,Delicious. Great food!,2025-08-14
R4779,B155,U330,3,Slightly delayed.,2021-10-07
R4780,B260,U426,3,Slightly delayed.,2022-05-24
R4781,B124,U124,5,Great food! Great food!,2022-09-01
R4782,B170,U400,4,Delicious. Will come again.,2021-06-10
R4783,B289,U442,2,Rude staff. Waste of money.,2025-09-24
R4784,B112,U209,4,Delicious. Amazing service.,2020-04-08
R4785,B250,U315,3,Not bad but not great.,2025-02-02
R4786,B248,U232,4,Great food! Loved it.,2025-12-01
R4787,B139,U260,4,Delicious. Great food!,2022-10-19
R4788,B199,U147,2,Terrible experience. Cold food.,2024-03-01
R4789,B230,U131,3,Decent price.,2024-03-13
R4790,B210,U320,1,Never again. Never again.,2025-07-25
R4791,B290,U294,3,Slightly delayed.,2023-11-10
R4792,B203,U389,2,Never again. Never again.,2024-12-24
R4793,B148,U46,3,Decent price.,2024-05-05
R4794,B190,U297,4,Delicious. Loved it.,2023-11-19
R4795,B171,U170,2,Rude staff. Rude staff.,2024-02-10
R4796,B179,U455,2,Terrible experience. Never again.,2022-10-20
R4797,B219,U489,3,Average food.,2021-04-04
R4798,B151,U430,3,Average food.,2021-05-25
R4799,B104,U398,3,Average food.,2023-07-19
R4800,B274,U209,4,Delicious. Great food!,2024-12-01
R4801,B285,U80,2,Never again. Waste of money.,2023-11-04
R4802,B236,U498,2,Waste of money. Waste of money.,2020-11-15
R4803,B161,U159,4,Amazing service. Amazing service.,2024-12-08
R4804,B291,U113,5,Delicious. Delicious.,2022-11-22
R4805,B179,U333,1,Never again. Cold food.,2021-09-05
R4806,B294,U388,3,Slightly delayed.,2020-05-27
R4807,B125,U492,1,Terrible experience. Cold food.,2023-11-04
R4808,B243,U313,4,Amazing service. Delicious.,2023-06-01
R4809,B267,U412,3,Slightly delayed.,2021-07-19
R4810,B148,U279,3,Not bad but not great.,2025-03-14
R4811,B216,U402,4,Loved it. Great food!,2024-07-19
R4812,B285,U209,2,Waste of money. Cold food.,2025-02-27
R4813,B180,U288,4,Amazing service. Great food!,2023-07-04
R4814,B269,U414,4,Amazing service. Amazing service.,2024-06-19
R4815,B230,U129,4,Loved it. Great food!,2021-05-13
R4816,B192,U124,4,Delicious. Amazing service.,2024-05-28
R4817,B117,U321,5,Delicious. Loved it.,2020-01-27
R4818,B267,U386,5,Amazing service. Will come again.,2021-01-01
R4819,B195,U308,2,Never again. Waste of money.,2023-07-03
R4820,B204,U427,5,Great food! Great food!,2023-09-07
R4821,B161,U343,4,Great food! Great food!,2021-10-11
R4822,B211,U485,2,Terrible experience. Terrible experience.,2020-07-17
R4823,B190,U332,4,Great food! Delicious.,2022-02-10
R4824,B163,U440,5,Delicious. Great food!,2025-06-02
R4825,B207,U397,2,Waste of money. Waste of money.,2021-11-17
R4826,B264,U447,3,Average food.,2024-08-21
R4827,B296,U26,2,Waste of money. Rude staff.,2025-06-08
R4828,B245,U9,4,Loved it. Loved it.,2023-08-15
R4829,B271,U201,1,Never again. Cold food.,2021-01-23
R4830,B124,U454,3,Decent price.,2021-12-13
R4831,B155,U344,3,Decent price.,2021-10-05
R4832,B248,U285,5,Loved it. Great food!,2020-12-28
R4833,B215,U473,2,Waste of money. Waste of money.,2023-01-06
R4834,B169,U35,1,Never again. Never again.,2022-01-13
R4835,B136,U346,3,Slightly delayed.,2024-05-03
R4836,B176,U102,3,Average food.,2021-08-08
R4837,B233,U489,4,Great food! Amazing service.,2022-06-23
R4838,B267,U177,5,Amazing service. Amazing service.,2023-02-15
R4839,B219,U475,3,Slightly delayed.,2020-08-01
R4840,B186,U435,3,Average food.,2021-11-04
R4841,B277,U84,5,Great food! Delicious.,2020-07-04
R4842,B149,U385,3,Average food.,2023-04-27
R4843,B103,U68,4,Delicious. Loved it.,2023-08-18
R4844,B235,U193,2,Never again. Cold food.,2020-04-07
R4845,B154,U457,2,Waste of money. Terrible experience.,2025-09-10
R4846,B237,U304,4,Loved it. Loved it.,2020-12-06
R4847,B285,U25,2,Never again. Cold food.,2021-07-10
R4848,B147,U499,2,Never again. Terrible experience.,2020-07-09
R4849,B126,U122,5,Loved it. Great food!,2023-04-22
R4850,B259,U426,3,Not bad but not great.,2020-07-16
R4851,B176,U475,4,Delicious. Great food!,2021-08-24
R4852,B230,U342,3,Decent price.,2024-03-06
R4853,B206,U427,4,Great food! Great food!,2021-11-03
R4854,B150,U275,2,Waste of money. Never again.,2021-02-21
R4855,B285,U134,3,Average food.,2024-07-06
R4856,B189,U175,4,Delicious. Delicious.,2025-08-26
R4857,B124,U120,4,Delicious. Will come again.,2023-04-28
R4858,B188,U125,3,Slightly delayed.,2020-09-06
R4859,B131,U210,4,Delicious. Loved it.,2020-06-08
R4860,B166,U385,3,Slightly delayed.,2023-12-01
R4861,B106,U403,3,Decent price.,2025-10-18
R4862,B121,U207,3,Decent price.,2025-02-15
R4863,B109,U207,2,Waste of money. Terrible experience.,2023-04-13
R4864,B287,U441,1,Never again. Rude staff.,2020-06-25
R4865,B278,U277,5,Great food! Will come again.,2021-02-22
R4866,B178,U93,3,Average food.,2021-11-12
R4867,B140,U45,2,Cold food. Rude staff.,2023-11-28
R4868,B201,U398,5,Loved it. Great food!,2022-09-15
R4869,B193,U352,3,It was okay.,2022-07-19
R4870,B258,U376,3,Average food.,2020-09-21
R4871,B228,U38,3,Average food.,2024-03-11
R4872,B130,U497,4,Delicious. Will come again.,2023-10-02
R4873,B193,U303,3,Slightly delayed.,2024-11-09
R4874,B179,U221,3,Average food.,2024-10-18
R4875,B216,U402,3,Not bad but not great.,2024-01-06
R4876,B127,U436,2,Rude staff. Terrible experience.,2022-01-20
R4877,B209,U340,3,Average food.,2024-07-24
R4878,B158,U260,5,Delicious. Loved it.,2022-11-05
R4879,B207,U452,3,Not bad but not great.,2024-06-28
R4880,B162,U263,3,Slightly delayed.,2024-11-03
R4881,B122,U178,1,Terrible experience. Cold food.,2023-11-18
R4882,B145,U493,4,Delicious. Will come again.,2020-12-21
R4883,B133,U183,4,Will come again. Great food!,2021-04-18
R4884,B129,U230,3,Decent price.,2023-08-07
R4885,B290,U14,2,Never again. Rude staff.,2024-08-09
R4886,B171,U400,3,Decent price.,2020-10-03
R4887,B283,U313,5,Will come again. Will come again.,2024-08-13
R4888,B211,U439,1,Never again. Rude staff.,2024-10-14
R4889,B290,U368,2,Never again. Waste of money.,2021-03-11
R4890,B249,U101,2,Never again. Never again.,2023-12-02
R4891,B256,U349,1,Never again. Cold food.,2024-01-13
R4892,B228,U350,3,Average food.,2025-04-12
R4893,B183,U453,2,Terrible experience. Cold food.,2020-11-28
R4894,B250,U196,4,Loved it. Will come again.,2025-10-11
R4895,B262,U20,4,Will come again. Delicious.,2020-11-04
R4896,B184,U461,2,Rude staff. Cold food.,2024-03-25
R4897,B273,U138,4,Loved it. Loved it.,2022-03-17
R4898,B255,U304,5,Will come again. Will come again.,2023-04-05
R4899,B254,U151,5,Loved it. Delicious.,2021-11-08
R4900,B186,U379,4,Amazing service. Delicious.,2024-05-26
R4901,B191,U444,5,Will come again. Amazing service.,2021-09-19
R4902,B225,U208,2,Terrible experience. Cold food.,2021-05-03
R4903,B133,U96,3,Not bad but not great.,2024-06-24
R4904,B191,U468,4,Will come again. Amazing service.,2022-07-06
R4905,B122,U207,2,Never again. Rude staff.,2024-04-28
R4906,B299,U272,1,Rude staff. Cold food.,2024-11-12
R4907,B125,U441,2,Terrible experience. Rude staff.,2024-02-18
R4908,B192,U188,4,Will come again. Loved it.,2020-11-16
R4909,B261,U490,5,Delicious. Loved it.,2023-09-11
R4910,B291,U165,5,Great food! Delicious.,2023-11-10
R4911,B157,U4,1,Cold food. Rude staff.,2021-05-21
R4912,B275,U450,2,Never again. Terrible experience.,2025-09-27
R4913,B265,U475,1,Never again. Terrible experience.,2020-08-20
R4914,B218,U85,3,Decent price.,2020-04-17
R4915,B261,U121,5,Loved it. Delicious.,2022-01-03
R4916,B136,U202,4,Loved it. Amazing service.,2022-02-11
R4917,B231,U56,5,Loved it. Will come again.,2022-06-07
R4918,B153,U111,3,It was okay.,2025-03-12
R4919,B152,U419,2,Never again. Rude staff.,2023-08-24
R4920,B271,U122,2,Never again. Terrible experience.,2023-08-28
R4921,B189,U9,2,Cold food. Terrible experience.,2024-05-28
R4922,B148,U146,5,Amazing service. Great food!,2020-01-25
R4923,B283,U234,4,Loved it. Amazing service.,2023-10-17
R4924,B280,U357,3,It was okay.,2024-09-16
R4925,B226,U310,2,Never again. Terrible experience.,2025-03-25
R4926,B240,U4,3,Decent price.,2022-06-05
R4927,B120,U270,4,Amazing service. Delicious.,2024-06-13
R4928,B250,U456,3,Average food.,2021-06-18
R4929,B209,U214,3,Decent price.,2020-06-28
R4930,B174,U213,2,Never again. Never again.,2023-09-15
R4931,B271,U442,1,Cold food. Cold food.,2021-03-16
R4932,B174,U262,3,Not bad but not great.,2022-12-22
R4933,B176,U278,3,Not bad but not great.,2025-06-24
R4934,B127,U494,2,Never again. Waste of money.,2022-06-26
R4935,B154,U148,3,Slightly delayed.,2021-09-05
R4936,B118,U467,1,Cold food. Never again.,2020-02-26
R4937,B259,U14,4,Will come again. Loved it.,2021-01-02
R4938,B216,U411,2,Terrible experience. Rude staff.,2022-06-21
R4939,B208,U332,5,Amazing service. Delicious.,2021-02-08
R4940,B223,U410,1,Rude staff. Terrible experience.,2022-06-03
R4941,B249,U166,1,Rude staff. Terrible experience.,2022-08-02
R4942,B245,U325,4,Delicious. Amazing service.,2025-07-18
R4943,B154,U146,2,Rude staff. Terrible experience.,2022-05-28
R4944,B249,U269,3,Slightly delayed.,2024-07-13
R4945,B254,U367,4,Delicious. Delicious.,2023-03-16
R4946,B269,U230,5,Amazing service. Will come again.,2025-08-24
R4947,B238,U330,3,Not bad but not great.,2023-03-24
R4948,B120,U188,5,Great food! Amazing service.,2024-12-23
R4949,B294,U148,4,Amazing service. Loved it.,2021-02-17
R4950,B294,U413,3,Average food.,2021-12-18
R4951,B139,U98,4,Great food! Amazing service.,2020-03-07
R4952,B124,U450,4,Delicious. Amazing service.,2025-01-21
R4953,B297,U48,1,Cold food. Never again.,2020-07-24
R4954,B211,U267,2,Terrible experience. Terrible experience.,2021-07-09
R4955,B265,U105,1,Waste of money. Rude staff.,2025-09-15
R4956,B124,U13,3,Not bad but not great.,2024-03-25
R4957,B234,U266,2,Waste of money. Waste of money.,2025-02-22
R4958,B196,U403,2,Waste of money. Rude staff.,2021-06-16
R4959,B104,U134,1,Waste of money. Cold food.,2025-06-18
R4960,B167,U70,5,Loved it. Will come again.,2023-03-28
R4961,B165,U167,5,Delicious. Great food!,2021-10-03
R4962,B141,U419,3,Slightly delayed.,2025-12-15
R4963,B181,U124,5,Will come again. Delicious.,2025-02-13
R4964,B102,U445,4,Great food! Delicious.,2021-12-15
R4965,B293,U90,5,Great food! Will come again.,2020-08-22
R4966,B250,U227,4,Amazing service. Amazing service.,2025-12-07
R4967,B138,U495,4,Delicious. Delicious.,2021-01-11
R4968,B147,U80,4,Amazing service. Amazing service.,2024-10-20
R4969,B225,U380,3,Average food.,2023-03-04
R4970,B191,U337,4,Will come again. Loved it.,2024-02-21
R4971,B164,U284,1,Cold food. Rude staff.,2024-03-08
R4972,B150,U335,1,Rude staff. Cold food.,2022-12-08
R4973,B242,U105,1,Never again. Never again.,2022-09-10
R4974,B146,U63,5,Loved it. Will come again.,2023-12-21
R4975,B126,U113,4,Will come again. Will come again.,2021-07-10
R4976,B169,U293,2,Rude staff. Terrible experience.,2022-05-28
R4977,B101,U416,2,Cold food. Never again.,2023-10-23
R4978,B140,U458,2,Terrible experience. Rude staff.,2023-10-27
R4979,B241,U2,2,Never again. Waste of money.,2021-10-06
R4980,B273,U83,2,Waste of money. Terrible experience.,2020-06-08
R4981,B177,U389,4,Delicious. Will come again.,2024-08-24
R4982,B296,U252,2,Terrible experience. Rude staff.,2025-06-05
R4983,B235,U485,1,Never again. Never again.,2024-04-05
R4984,B110,U15,3,Average food.,2025-02-05
R4985,B118,U204,3,Not bad but not great.,2025-12-28
R4986,B265,U281,3,It was okay.,2021-03-02
R4987,B284,U390,5,Great food! Loved it.,2024-08-20
R4988,B158,U258,4,Will come again. Delicious.,2024-10-15
R4989,B164,U355,1,Cold food. Rude staff.,2025-12-23
R4990,B111,U183,4,Loved it. Delicious.,2021-04-21
R4991,B296,U474,1,Never again. Waste of money.,2020-01-07
R4992,B274,U155,5,Great food! Loved it.,2021-07-21
R4993,B297,U418,3,It was okay.,2024-10-11
R4994,B214,U35,2,Terrible experience. Waste of money.,2022-03-07
R4995,B104,U12,2,Never again. Terrible experience.,2021-11-19
R4996,B231,U384,5,Amazing service. Delicious.,2022-11-01
R4997,B238,U102,2,Terrible experience. Cold food.,2023-05-21
R4998,B187,U30,4,Delicious. Amazing service.,2024-04-01
R4999,B136,U213,3,Slightly delayed.,2023-02-07
R5000,B108,U48,2,Never again. Waste of money.,2024-02-05
R5001,B293,U325,4,Will come again. Great food!,2021-12-05
R5002,B241,U107,3,It was okay.,2021-02-28
R5003,B295,U239,2,Waste of money. Waste of money.,2025-03-02
R5004,B251,U395,4,Great food! Delicious.,2025-11-03
R5005,B132,U196,1,Terrible experience. Terrible experience.,2023-02-05
R5006,B126,U62,4,Amazing service. Great food!,2024-12-02
R5007,B287,U371,1,Waste of money. Rude staff.,2022-11-24
R5008,B277,U390,3,Slightly delayed.,2023-04-07
R5009,B270,U19,5,Delicious. Amazing service.,2022-10-07
R5010,B100,U173,4,Will come again. Will come again.,2021-09-01
R5011,B207,U334,2,Rude staff. Waste of money.,2025-05-25
R5012,B272,U77,5,Delicious. Great food!,2022-03-04
R5013,B199,U12,2,Terrible experience. Cold food.,2024-11-13
R5014,B196,U473,1,Never again. Rude staff.,2022-01-19
R5015,B127,U77,2,Cold food. Rude staff.,2024-05-13
R5016,B104,U431,1,Rude staff. Terrible experience.,2024-04-23
R5017,B208,U370,4,Loved it. Loved it.,2023-02-26
R5018,B137,U367,5,Great food! Amazing service.,2025-10-20
R5019,B193,U66,3,Not bad but not great.,2025-10-16
R5020,B175,U398,3,It was okay.,2020-04-15
R5021,B244,U142,2,Terrible experience. Rude staff.,2021-07-12
R5022,B184,U277,2,Never again. Cold food.,2022-07-10
R5023,B107,U434,4,Amazing service. Amazing service.,2020-05-03
R5024,B191,U14,3,Average food.,2021-08-02
R5025,B249,U186,2,Waste of money. Terrible experience.,2024-03-16
R5026,B227,U254,4,Amazing service. Delicious.,2022-01-06
R5027,B147,U32,2,Never again. Never again.,2023-12-24
R5028,B103,U219,4,Great food! Will come again.,2024-01-14
R5029,B275,U67,3,Average food.,2021-05-17
R5030,B282,U164,1,Terrible experience. Cold food.,2022-03-27
R5031,B281,U114,3,It was okay.,2025-12-28
R5032,B264,U128,5,Loved it. Great food!,2020-02-01
R5033,B100,U465,4,Delicious. Loved it.,2023-08-19
R5034,B266,U217,5,Will come again. Loved it.,2022-10-03
R5035,B141,U227,3,Not bad but not great.,2024-11-25
R5036,B254,U146,4,Loved it. Loved it.,2023-03-08
R5037,B115,U431,4,Loved it. Will come again.,2020-03-27
R5038,B245,U223,4,Loved it. Will come again.,2020-02-02
R5039,B128,U31,3,Slightly delayed.,2020-09-04
R5040,B114,U107,3,It was okay.,2020-12-26
R5041,B257,U118,4,Will come again. Delicious.,2020-08-13
R5042,B237,U251,4,Loved it. Great food!,2021-07-17
R5043,B137,U7,4,Great food! Delicious.,2024-02-26
R5044,B140,U55,2,Cold food. Waste of money.,2021-10-01
R5045,B107,U499,3,It was okay.,2022-12-02
R5046,B295,U101,1,Waste of money. Terrible experience.,2024-01-14
R5047,B256,U127,1,Waste of money. Terrible experience.,2020-08-23
R5048,B268,U41,4,Amazing service. Loved it.,2020-05-12
R5049,B253,U252,5,Delicious. Loved it.,2022-04-26
R5050,B277,U90,3,Decent price.,2020-12-07
R5051,B114,U290,2,Terrible experience. Terrible experience.,2023-03-12
R5052,B296,U347,2,Never again. Never again.,2022-08-14
R5053,B101,U130,2,Waste of money. Never again.,2023-01-07
R5054,B164,U288,3,It was okay.,2020-06-07
R5055,B244,U207,1,Rude staff. Never again.,2021-08-09
R5056,B123,U224,1,Waste of money. Waste of money.,2021-02-12
R5057,B145,U269,4,Delicious. Great food!,2021-03-23
R5058,B189,U17,2,Waste of money. Terrible experience.,2020-05-13
R5059,B178,U218,3,Decent price.,2020-05-11
R5060,B223,U13,3,Slightly delayed.,2020-02-02
R5061,B252,U249,2,Waste of money. Never again.,2025-08-04
R5062,B293,U11,5,Loved it. Great food!,2025-11-09
R5063,B115,U121,3,Slightly delayed.,2024-09-03
R5064,B132,U388,3,Slightly delayed.,2025-12-21
R5065,B277,U2,5,Loved it. Delicious.,2022-04-22
R5066,B116,U402,4,Great food! Loved it.,2021-01-09
R5067,B170,U257,4,Delicious. Delicious.,2020-10-10
R5068,B145,U476,4,Delicious. Will come again.,2023-10-17
R5069,B299,U332,1,Waste of money. Rude staff.,2020-04-15
R5070,B261,U351,5,Delicious. Will come again.,2020-07-13
R5071,B205,U384,2,Never again. Never again.,2022-02-14
R5072,B263,U77,5,Will come again. Great food!,2021-08-10
R5073,B156,U246,4,Great food! Will come again.,2024-05-08
R5074,B231,U391,5,Amazing service. Amazing service.,2022-07-06
R5075,B211,U343,1,Rude staff. Never again.,2024-10-10
R5076,B123,U467,2,Never again. Never again.,2020-10-15
R5077,B254,U365,5,Great food! Great food!,2022-03-14
R5078,B125,U14,3,Average food.,2021-08-02
R5079,B133,U236,3,Slightly delayed.,2024-03-04
R5080,B120,U211,3,It was okay.,2020-03-22
R5081,B205,U49,1,Terrible experience. Cold food.,2024-02-08
R5082,B130,U293,4,Loved it. Delicious.,2024-10-17
R5083,B299,U462,2,Never again. Waste of money.,2021-02-03
R5084,B292,U375,2,Waste of money. Terrible experience.,2024-09-21
R5085,B233,U476,5,Delicious. Loved it.,2025-09-01
R5086,B126,U497,3,It was okay.,2024-07-09
R5087,B188,U274,3,Not bad but not great.,2021-03-25
R5088,B119,U485,2,Terrible experience. Waste of money.,2022-09-17
R5089,B208,U226,4,Amazing service. Delicious.,2024-06-15
R5090,B137,U89,5,Great food! Delicious.,2020-01-09
R5091,B182,U215,4,Delicious. Great food!,2023-06-16
R5092,B223,U432,1,Terrible experience. Rude staff.,2021-07-19
R5093,B108,U305,2,Terrible experience. Cold food.,2023-02-25
R5094,B182,U262,5,Great food! Amazing service.,2023-11-27
R5095,B173,U139,3,Slightly delayed.,2021-10-22
R5096,B204,U463,4,Will come again. Delicious.,2024-03-15
R5097,B285,U483,1,Waste of money. Never again.,2025-08-22
R5098,B117,U23,5,Great food! Loved it.,2024-06-08
R5099,B297,U133,3,It was okay.,2020-10-14
R5100,B137,U219,4,Great food! Loved it.,2020-08-18
R5101,B121,U91,3,Average food.,2023-05-22
R5102,B254,U115,5,Delicious. Delicious.,2022-12-13
R5103,B112,U55,3,Not bad but not great.,2023-10-26
R5104,B171,U94,3,Decent price.,2022-11-02
R5105,B181,U475,3,Slightly delayed.,2023-12-21
R5106,B157,U193,2,Cold food. Never again.,2023-09-08
R5107,B211,U220,2,Cold food. Never again.,2020-05-15
R5108,B185,U78,5,Delicious. Loved it.,2020-08-01
R5109,B200,U288,3,Average food.,2022-02-13
R5110,B155,U478,1,Rude staff. Rude staff.,2022-10-25
R5111,B218,U141,1,Rude staff. Waste of money.,2024-09-05
R5112,B141,U258,3,It was okay.,2024-04-09
R5113,B213,U205,3,Slightly delayed.,2024-12-17
R5114,B112,U22,4,Amazing service. Delicious.,2023-03-09
R5115,B289,U246,3,Decent price.,2021-09-15
R5116,B147,U295,3,Slightly delayed.,2020-07-01
R5117,B220,U46,2,Never again. Terrible experience.,2022-02-07
R5118,B142,U459,1,Terrible experience. Never again.,2025-04-12
R5119,B125,U328,3,Slightly delayed.,2021-04-23
R5120,B148,U56,3,Decent price.,2021-04-16
R5121,B252,U458,3,Decent price.,2020-06-06
R5122,B154,U471,1,Rude staff. Terrible experience.,2022-06-18
R5123,B200,U49,3,Slightly delayed.,2023-06-25
R5124,B260,U466,3,It was okay.,2021-06-09
R5125,B141,U254,3,Not bad but not great.,2021-05-04
R5126,B162,U220,5,Delicious. Great food!,2022-11-02
R5127,B162,U357,3,Average food.,2022-05-01
R5128,B284,U206,5,Delicious. Will come again.,2020-08-25
R5129,B239,U396,5,Will come again. Great food!,2024-03-23
R5130,B102,U305,3,Not bad but not great.,2024-10-25
R5131,B175,U323,3,Slightly delayed.,2020-09-18
R5132,B184,U237,2,Terrible experience. Waste of money.,2024-03-04
R5133,B110,U227,1,Cold food. Terrible experience.,2022-07-17
R5134,B176,U430,5,Great food! Amazing service.,2022-10-06
R5135,B272,U485,5,Will come again. Will come again.,2022-09-14
R5136,B102,U317,5,Delicious. Delicious.,2021-12-19
R5137,B159,U282,2,Waste of money. Never again.,2023-05-17
R5138,B282,U291,3,Decent price.,2022-12-28
R5139,B286,U175,5,Great food! Loved it.,2024-05-11
R5140,B267,U57,3,It was okay.,2020-10-05
R5141,B211,U30,2,Never again. Rude staff.,2025-08-12
R5142,B122,U456,1,Rude staff. Waste of money.,2025-01-12
R5143,B245,U243,4,Great food! Great food!,2020-07-22
R5144,B141,U117,3,It was okay.,2024-09-25
R5145,B291,U107,5,Delicious. Will come again.,2023-06-08
R5146,B274,U52,5,Will come again. Amazing service.,2024-10-09
R5147,B162,U191,3,Not bad but not great.,2024-01-13
R5148,B199,U26,1,Waste of money. Terrible experience.,2020-10-21
R5149,B225,U414,1,Never again. Cold food.,2021-05-17
R5150,B230,U92,2,Never again. Cold food.,2020-05-13
R5151,B275,U403,1,Waste of money. Cold food.,2025-09-20
R5152,B170,U221,3,Decent price.,2023-07-02
R5153,B210,U135,2,Cold food. Waste of money.,2021-01-27
R5154,B201,U217,5,Loved it. Loved it.,2022-08-25
R5155,B151,U276,1,Waste of money. Cold food.,2020-10-15
R5156,B180,U494,5,Loved it. Loved it.,2021-04-26
R5157,B194,U413,3,Slightly delayed.,2024-01-14
R5158,B144,U439,5,Amazing service. Amazing service.,2022-05-26
R5159,B269,U449,3,Decent price.,2023-03-28
R5160,B289,U395,3,Average food.,2023-06-23
R5161,B156,U56,4,Loved it. Great food!,2023-11-11
R5162,B136,U178,4,Delicious. Delicious.,2021-01-01
R5163,B109,U439,1,Waste of money. Rude staff.,2021-02-06
R5164,B231,U93,4,Amazing service. Loved it.,2023-07-16
R5165,B239,U160,3,Decent price.,2023-03-25
R5166,B100,U35,4,Loved it. Delicious.,2023-01-04
R5167,B109,U91,3,It was okay.,2022-12-04
